"pred","obs","模型"
0.181963452698109,0,"优化模型 (X+Z)"
0.269767049925816,0,"优化模型 (X+Z)"
0.0348718126509638,0,"优化模型 (X+Z)"
0.0016009802971775,0,"优化模型 (X+Z)"
0.147472153929602,0,"优化模型 (X+Z)"
0.0971766019145809,0,"优化模型 (X+Z)"
0.562172733510871,0,"优化模型 (X+Z)"
0.0264248787754423,0,"优化模型 (X+Z)"
0.0792482656086314,0,"优化模型 (X+Z)"
0.176698124364108,0,"优化模型 (X+Z)"
0.171594082842296,0,"优化模型 (X+Z)"
0.110221100412509,0,"优化模型 (X+Z)"
0.272632628086728,0,"优化模型 (X+Z)"
0.169221362162036,1,"优化模型 (X+Z)"
0.150718494744876,0,"优化模型 (X+Z)"
0.0550967880602865,0,"优化模型 (X+Z)"
0.13413173897099,0,"优化模型 (X+Z)"
0.668130358518686,0,"优化模型 (X+Z)"
0.0723329736459967,0,"优化模型 (X+Z)"
0.00915351340505821,0,"优化模型 (X+Z)"
0.0881477340988309,0,"优化模型 (X+Z)"
0.0372050452094254,1,"优化模型 (X+Z)"
0.0457080246003294,0,"优化模型 (X+Z)"
0.00428299038969707,0,"优化模型 (X+Z)"
0.511134858843977,1,"优化模型 (X+Z)"
0.232994406641636,1,"优化模型 (X+Z)"
0.0485280594583755,0,"优化模型 (X+Z)"
0.0704949463334335,0,"优化模型 (X+Z)"
0.0258171482621527,0,"优化模型 (X+Z)"
0.0406868829714776,0,"优化模型 (X+Z)"
0.0246212690841406,0,"优化模型 (X+Z)"
0.495496547693411,0,"优化模型 (X+Z)"
0.0738410016409802,0,"优化模型 (X+Z)"
0.0101183939401969,0,"优化模型 (X+Z)"
0.00523715779815225,0,"优化模型 (X+Z)"
0.0023000224310153,0,"优化模型 (X+Z)"
0.717847230012157,0,"优化模型 (X+Z)"
0.182059264491549,0,"优化模型 (X+Z)"
0.0642688799592225,1,"优化模型 (X+Z)"
0.0115193848716752,0,"优化模型 (X+Z)"
0.346649063868217,0,"优化模型 (X+Z)"
0.0935840802680665,0,"优化模型 (X+Z)"
0.0109703764213489,0,"优化模型 (X+Z)"
0.012074705692506,0,"优化模型 (X+Z)"
0.384291047567325,0,"优化模型 (X+Z)"
0.169655841398043,1,"优化模型 (X+Z)"
0.164394032488531,0,"优化模型 (X+Z)"
0.0121566183464052,0,"优化模型 (X+Z)"
0.016639607131643,0,"优化模型 (X+Z)"
0.648549904011293,0,"优化模型 (X+Z)"
0.179034186388799,0,"优化模型 (X+Z)"
0.486933050519608,1,"优化模型 (X+Z)"
0.056347016651915,0,"优化模型 (X+Z)"
0.0450154000560729,0,"优化模型 (X+Z)"
0.10662286928489,0,"优化模型 (X+Z)"
0.359323665709184,1,"优化模型 (X+Z)"
0.19364817256698,0,"优化模型 (X+Z)"
0.0771345317525158,0,"优化模型 (X+Z)"
0.188673729034506,1,"优化模型 (X+Z)"
0.0929299765178536,0,"优化模型 (X+Z)"
0.216191154220164,0,"优化模型 (X+Z)"
0.131732836018477,0,"优化模型 (X+Z)"
0.00188459007121928,0,"优化模型 (X+Z)"
0.0257155915462792,0,"优化模型 (X+Z)"
9.49901538651556e-06,0,"优化模型 (X+Z)"
0.115022302440503,0,"优化模型 (X+Z)"
0.0170174844155808,0,"优化模型 (X+Z)"
0.00601440646128609,0,"优化模型 (X+Z)"
0.0766563615881786,0,"优化模型 (X+Z)"
0.0362533374505414,0,"优化模型 (X+Z)"
0.0695435221015317,0,"优化模型 (X+Z)"
0.082782074132754,0,"优化模型 (X+Z)"
0.0534015514955731,0,"优化模型 (X+Z)"
0.0105031185370115,0,"优化模型 (X+Z)"
0.248107113813365,1,"优化模型 (X+Z)"
0.0152905709162185,0,"优化模型 (X+Z)"
0.140259916229668,0,"优化模型 (X+Z)"
0.129903232489055,0,"优化模型 (X+Z)"
0.386401906362267,0,"优化模型 (X+Z)"
0.270442883624767,0,"优化模型 (X+Z)"
0.264425169787026,0,"优化模型 (X+Z)"
0.718253712455077,0,"优化模型 (X+Z)"
0.0133536603160187,0,"优化模型 (X+Z)"
0.00568684823848881,0,"优化模型 (X+Z)"
0.0210856422406685,0,"优化模型 (X+Z)"
0.0037765208077802,0,"优化模型 (X+Z)"
0.1136740379215,0,"优化模型 (X+Z)"
0.224072009973259,0,"优化模型 (X+Z)"
0.0737694272145555,0,"优化模型 (X+Z)"
0.165945056162597,0,"优化模型 (X+Z)"
0.0846332970435032,0,"优化模型 (X+Z)"
0.0505120219036102,0,"优化模型 (X+Z)"
0.00798875365349547,0,"优化模型 (X+Z)"
0.20361783527323,1,"优化模型 (X+Z)"
0.0931210709703379,0,"优化模型 (X+Z)"
0.203466611774078,0,"优化模型 (X+Z)"
0.0049647325305156,0,"优化模型 (X+Z)"
0.0184543045812333,0,"优化模型 (X+Z)"
0.431881813140761,0,"优化模型 (X+Z)"
0.273097158657006,0,"优化模型 (X+Z)"
0.121567959653025,0,"优化模型 (X+Z)"
0.776715762425472,0,"优化模型 (X+Z)"
0.00494621585005493,0,"优化模型 (X+Z)"
0.0510555179348387,0,"优化模型 (X+Z)"
0.0924873590678852,0,"优化模型 (X+Z)"
0.609599774642926,1,"优化模型 (X+Z)"
0.681018107498005,0,"优化模型 (X+Z)"
0.160409762663227,0,"优化模型 (X+Z)"
0.153210537411983,0,"优化模型 (X+Z)"
0.0380158004237643,0,"优化模型 (X+Z)"
0.00847786103433792,0,"优化模型 (X+Z)"
0.00478323809696002,0,"优化模型 (X+Z)"
0.831781949864871,1,"优化模型 (X+Z)"
0.0200046621619248,0,"优化模型 (X+Z)"
0.394789107428082,0,"优化模型 (X+Z)"
0.462934233922981,1,"优化模型 (X+Z)"
0.0101736069507336,0,"优化模型 (X+Z)"
0.0535366513799047,0,"优化模型 (X+Z)"
0.151028408749083,0,"优化模型 (X+Z)"
0.280689422664945,0,"优化模型 (X+Z)"
0.146436378359667,1,"优化模型 (X+Z)"
0.049857914867455,0,"优化模型 (X+Z)"
0.0809187629715812,0,"优化模型 (X+Z)"
0.0529856885834391,0,"优化模型 (X+Z)"
0.122552952947142,0,"优化模型 (X+Z)"
0.0701984797048698,0,"优化模型 (X+Z)"
0.0424642412111095,0,"优化模型 (X+Z)"
0.0190111632958868,0,"优化模型 (X+Z)"
0.505816820756924,1,"优化模型 (X+Z)"
0.106600539168628,0,"优化模型 (X+Z)"
0.00834596702687636,0,"优化模型 (X+Z)"
0.698434534041234,1,"优化模型 (X+Z)"
0.0528215569009922,0,"优化模型 (X+Z)"
0.186353174798163,0,"优化模型 (X+Z)"
0.188345675488107,0,"优化模型 (X+Z)"
0.178467635613689,0,"优化模型 (X+Z)"
0.440753744677351,1,"优化模型 (X+Z)"
0.0018799346076726,0,"优化模型 (X+Z)"
0.220429555650246,0,"优化模型 (X+Z)"
0.0646572283208407,0,"优化模型 (X+Z)"
0.0289606314106758,0,"优化模型 (X+Z)"
0.0167059214608098,0,"优化模型 (X+Z)"
0.00793625716103379,0,"优化模型 (X+Z)"
0.143947855266184,0,"优化模型 (X+Z)"
0.0453647261757159,0,"优化模型 (X+Z)"
0.0307663774048591,0,"优化模型 (X+Z)"
0.0220726045030214,0,"优化模型 (X+Z)"
0.363591619014497,0,"优化模型 (X+Z)"
0.41956052625132,1,"优化模型 (X+Z)"
0.652998107099794,0,"优化模型 (X+Z)"
0.459328430458584,1,"优化模型 (X+Z)"
0.234610105954644,1,"优化模型 (X+Z)"
0.107266134389179,0,"优化模型 (X+Z)"
0.0498295942382468,0,"优化模型 (X+Z)"
0.431004174466367,0,"优化模型 (X+Z)"
0.045238321962723,0,"优化模型 (X+Z)"
0.193769435139527,0,"优化模型 (X+Z)"
0.0391014563585261,0,"优化模型 (X+Z)"
0.41459459828162,0,"优化模型 (X+Z)"
0.0516033218751222,0,"优化模型 (X+Z)"
0.150153311029227,0,"优化模型 (X+Z)"
0.413316525801097,0,"优化模型 (X+Z)"
0.0417433666980802,0,"优化模型 (X+Z)"
0.198495227557625,1,"优化模型 (X+Z)"
0.362523824773677,1,"优化模型 (X+Z)"
0.1353255680739,0,"优化模型 (X+Z)"
0.00491705970050965,0,"优化模型 (X+Z)"
0.128139925662803,0,"优化模型 (X+Z)"
0.0525972050809041,0,"优化模型 (X+Z)"
0.0346438737304677,0,"优化模型 (X+Z)"
0.127402121657507,1,"优化模型 (X+Z)"
0.261630396028676,0,"优化模型 (X+Z)"
0.310067233858575,1,"优化模型 (X+Z)"
0.31696824899507,0,"优化模型 (X+Z)"
0.942325151221446,1,"优化模型 (X+Z)"
0.263835172790993,1,"优化模型 (X+Z)"
0.226963064901919,0,"优化模型 (X+Z)"
0.360156379315998,1,"优化模型 (X+Z)"
0.406199102737938,1,"优化模型 (X+Z)"
0.343547908322618,0,"优化模型 (X+Z)"
0.0194188790419519,0,"优化模型 (X+Z)"
0.908328449391868,1,"优化模型 (X+Z)"
0.0161957025880209,0,"优化模型 (X+Z)"
0.213065702875147,0,"优化模型 (X+Z)"
0.582644100793791,1,"优化模型 (X+Z)"
0.399706637810503,1,"优化模型 (X+Z)"
0.147040304826105,1,"优化模型 (X+Z)"
0.435534577504601,0,"优化模型 (X+Z)"
0.106983786441036,0,"优化模型 (X+Z)"
0.717404736633435,1,"优化模型 (X+Z)"
0.0138919944183664,0,"优化模型 (X+Z)"
0.252445385799728,0,"优化模型 (X+Z)"
0.13822335527504,0,"优化模型 (X+Z)"
0.341332759864679,1,"优化模型 (X+Z)"
0.288261542166131,0,"优化模型 (X+Z)"
0.147282592239393,0,"优化模型 (X+Z)"
0.0212275925817173,0,"优化模型 (X+Z)"
0.00355806286672504,0,"优化模型 (X+Z)"
0.0055041323254311,0,"优化模型 (X+Z)"
0.0123212865888413,0,"优化模型 (X+Z)"
0.0832073548370179,0,"优化模型 (X+Z)"
0.0141801545087151,0,"优化模型 (X+Z)"
0.311766079015557,0,"优化模型 (X+Z)"
0.198385980585835,0,"优化模型 (X+Z)"
0.0137556536219517,0,"优化模型 (X+Z)"
0.0200830160196239,0,"优化模型 (X+Z)"
0.0367499139471366,0,"优化模型 (X+Z)"
0.200233340540491,0,"优化模型 (X+Z)"
0.14753724494821,0,"优化模型 (X+Z)"
0.794568750928094,1,"优化模型 (X+Z)"
0.161923370032707,0,"优化模型 (X+Z)"
0.00167632771818809,0,"优化模型 (X+Z)"
0.216583029421643,1,"优化模型 (X+Z)"
0.632923994358841,1,"优化模型 (X+Z)"
0.112380335497156,0,"优化模型 (X+Z)"
0.0558176411607114,0,"优化模型 (X+Z)"
0.0388496394370781,0,"优化模型 (X+Z)"
0.718437621989622,1,"优化模型 (X+Z)"
0.329591481518587,0,"优化模型 (X+Z)"
0.0629881477495577,1,"优化模型 (X+Z)"
0.261782860849845,1,"优化模型 (X+Z)"
0.189017897805549,0,"优化模型 (X+Z)"
0.00847725126895198,0,"优化模型 (X+Z)"
0.258805845045686,1,"优化模型 (X+Z)"
0.275719204898417,0,"优化模型 (X+Z)"
0.00648567322124692,0,"优化模型 (X+Z)"
0.0340176672244037,0,"优化模型 (X+Z)"
0.0635527335284394,0,"优化模型 (X+Z)"
0.00812214741255869,0,"优化模型 (X+Z)"
0.0170733879326407,0,"优化模型 (X+Z)"
0.0264062346315773,0,"优化模型 (X+Z)"
0.0525962331108235,0,"优化模型 (X+Z)"
0.0527468609919106,0,"优化模型 (X+Z)"
0.340178003051974,0,"优化模型 (X+Z)"
0.152607898608433,0,"优化模型 (X+Z)"
0.0438428965528929,0,"优化模型 (X+Z)"
0.311270691706245,0,"优化模型 (X+Z)"
0.628509408246597,1,"优化模型 (X+Z)"
0.123593327823368,0,"优化模型 (X+Z)"
0.377611338157259,0,"优化模型 (X+Z)"
0.300036941633826,0,"优化模型 (X+Z)"
0.0431754733891766,0,"优化模型 (X+Z)"
0.102486138248672,0,"优化模型 (X+Z)"
0.0288638097611843,0,"优化模型 (X+Z)"
0.237696321437106,0,"优化模型 (X+Z)"
0.28743325399689,0,"优化模型 (X+Z)"
0.0404104451334797,0,"优化模型 (X+Z)"
0.206239281770663,0,"优化模型 (X+Z)"
0.185906515594602,1,"优化模型 (X+Z)"
0.0459898166318051,0,"优化模型 (X+Z)"
0.0199010607404263,0,"优化模型 (X+Z)"
0.564081725369081,0,"优化模型 (X+Z)"
0.0256846715138408,0,"优化模型 (X+Z)"
0.0323661359664887,0,"优化模型 (X+Z)"
0.53325920484618,1,"优化模型 (X+Z)"
0.0351530009183673,0,"优化模型 (X+Z)"
0.511986301224895,0,"优化模型 (X+Z)"
0.00169430795042929,0,"优化模型 (X+Z)"
0.0580901595598187,0,"优化模型 (X+Z)"
0.294280601134321,0,"优化模型 (X+Z)"
0.149437501383567,0,"优化模型 (X+Z)"
0.107661874764516,0,"优化模型 (X+Z)"
0.375763807341437,1,"优化模型 (X+Z)"
0.0685477676598929,0,"优化模型 (X+Z)"
0.0728182821040948,0,"优化模型 (X+Z)"
0.0277502747661931,0,"优化模型 (X+Z)"
0.252572209855366,0,"优化模型 (X+Z)"
0.0813413663139206,0,"优化模型 (X+Z)"
0.245265305124735,1,"优化模型 (X+Z)"
0.194709402620334,0,"优化模型 (X+Z)"
0.0856489349077746,0,"优化模型 (X+Z)"
0.162190411045671,0,"优化模型 (X+Z)"
0.093579150835123,0,"优化模型 (X+Z)"
0.201206947452759,0,"优化模型 (X+Z)"
0.225258048659469,0,"优化模型 (X+Z)"
0.0929756022382922,0,"优化模型 (X+Z)"
0.213095682399287,0,"优化模型 (X+Z)"
0.275303424777094,0,"优化模型 (X+Z)"
0.363129666343566,1,"优化模型 (X+Z)"
0.0210120331430387,0,"优化模型 (X+Z)"
0.396873388757366,1,"优化模型 (X+Z)"
0.0587621802966134,0,"优化模型 (X+Z)"
0.0455535868742642,0,"优化模型 (X+Z)"
0.0390744125219863,0,"优化模型 (X+Z)"
0.15812404163675,0,"优化模型 (X+Z)"
0.0336309805441093,0,"优化模型 (X+Z)"
0.0553966212283265,0,"优化模型 (X+Z)"
0.0275414430400264,0,"优化模型 (X+Z)"
0.160290013913506,0,"优化模型 (X+Z)"
0.244535132362022,0,"优化模型 (X+Z)"
0.247684324926607,1,"优化模型 (X+Z)"
0.230716749635459,1,"优化模型 (X+Z)"
0.0019112324619267,0,"优化模型 (X+Z)"
0.00919805089532258,0,"优化模型 (X+Z)"
0.637519896460124,0,"优化模型 (X+Z)"
0.0245879234848,0,"优化模型 (X+Z)"
0.00355305562923157,0,"优化模型 (X+Z)"
0.135742933895366,0,"优化模型 (X+Z)"
0.0562096271849909,0,"优化模型 (X+Z)"
0.00171860625888282,0,"优化模型 (X+Z)"
0.00593230531706179,0,"优化模型 (X+Z)"
0.0765052814216492,0,"优化模型 (X+Z)"
0.00564630510208047,0,"优化模型 (X+Z)"
0.421752442146815,0,"优化模型 (X+Z)"
0.000868914731669326,0,"优化模型 (X+Z)"
0.297285217543215,1,"优化模型 (X+Z)"
0.628154074413403,0,"优化模型 (X+Z)"
0.106177250674683,0,"优化模型 (X+Z)"
0.285067790663325,1,"优化模型 (X+Z)"
0.43459424622256,0,"优化模型 (X+Z)"
0.554308685201437,0,"优化模型 (X+Z)"
8.9362868275529e-05,0,"优化模型 (X+Z)"
0.0079646633278444,0,"优化模型 (X+Z)"
0.464300644075064,1,"优化模型 (X+Z)"
0.0733157612819294,0,"优化模型 (X+Z)"
0.19992721008483,0,"优化模型 (X+Z)"
0.0315569415675846,0,"优化模型 (X+Z)"
0.0631908529406367,0,"优化模型 (X+Z)"
0.186710063313143,0,"优化模型 (X+Z)"
0.118783243111915,0,"优化模型 (X+Z)"
0.569049283616593,1,"优化模型 (X+Z)"
0.00333656099398645,0,"优化模型 (X+Z)"
0.0886913905921946,0,"优化模型 (X+Z)"
0.023267556234296,0,"优化模型 (X+Z)"
0.0107354638991835,0,"优化模型 (X+Z)"
0.635660067926983,0,"优化模型 (X+Z)"
0.284459815266545,0,"优化模型 (X+Z)"
0.223987586412042,1,"优化模型 (X+Z)"
0.0644622070059683,1,"优化模型 (X+Z)"
0.0764022115403987,0,"优化模型 (X+Z)"
0.36228255832689,1,"优化模型 (X+Z)"
0.0600724136285471,0,"优化模型 (X+Z)"
0.0257245750572553,0,"优化模型 (X+Z)"
0.085946703562878,0,"优化模型 (X+Z)"
0.0625107001073329,0,"优化模型 (X+Z)"
0.599860507527052,0,"优化模型 (X+Z)"
0.00675664655650098,0,"优化模型 (X+Z)"
0.255785524004107,0,"优化模型 (X+Z)"
0.0482194935022111,0,"优化模型 (X+Z)"
0.578685496469702,0,"优化模型 (X+Z)"
0.715211197659788,0,"优化模型 (X+Z)"
0.0842343877575113,1,"优化模型 (X+Z)"
0.217656863458727,0,"优化模型 (X+Z)"
0.219109530649478,0,"优化模型 (X+Z)"
0.0906481177075231,0,"优化模型 (X+Z)"
0.143637439518937,0,"优化模型 (X+Z)"
0.319160400583464,1,"优化模型 (X+Z)"
0.117086499684375,0,"优化模型 (X+Z)"
0.278152304871477,0,"优化模型 (X+Z)"
0.00651000721071381,0,"优化模型 (X+Z)"
0.0122690999144064,0,"优化模型 (X+Z)"
0.0569967796806847,0,"优化模型 (X+Z)"
0.0141208257816293,0,"优化模型 (X+Z)"
0.029557136398893,1,"优化模型 (X+Z)"
0.0873277224756941,0,"优化模型 (X+Z)"
0.0114214533580886,0,"优化模型 (X+Z)"
0.0732846217781713,0,"优化模型 (X+Z)"
0.0512501766229319,1,"优化模型 (X+Z)"
0.292029709863423,0,"优化模型 (X+Z)"
0.590582369770531,0,"优化模型 (X+Z)"
0.0211735741909571,0,"优化模型 (X+Z)"
0.0180245579416904,0,"优化模型 (X+Z)"
0.0261627186663598,0,"优化模型 (X+Z)"
0.0048411767081352,0,"优化模型 (X+Z)"
0.00566216567894052,0,"优化模型 (X+Z)"
0.0490554157160768,0,"优化模型 (X+Z)"
0.567995890070185,0,"优化模型 (X+Z)"
0.0164459186191393,0,"优化模型 (X+Z)"
0.105708210952747,0,"优化模型 (X+Z)"
0.124399295076085,0,"优化模型 (X+Z)"
0.785495143223862,1,"优化模型 (X+Z)"
0.178198603282622,0,"优化模型 (X+Z)"
0.048325262854376,0,"优化模型 (X+Z)"
0.104399772154745,0,"优化模型 (X+Z)"
0.0390155417425789,0,"优化模型 (X+Z)"
0.0889400205109136,0,"优化模型 (X+Z)"
0.0196338284397303,0,"优化模型 (X+Z)"
0.154775396511158,1,"优化模型 (X+Z)"
0.269706517253391,0,"优化模型 (X+Z)"
0.0966501002788161,0,"优化模型 (X+Z)"
0.0301032941637873,0,"优化模型 (X+Z)"
0.00675451889515675,0,"优化模型 (X+Z)"
0.329870322671979,0,"优化模型 (X+Z)"
0.0104159263844211,0,"优化模型 (X+Z)"
0.214332586533716,0,"优化模型 (X+Z)"
0.733997007294774,0,"优化模型 (X+Z)"
0.175176448518984,0,"优化模型 (X+Z)"
0.0431055491737159,0,"优化模型 (X+Z)"
0.00579298043097727,0,"优化模型 (X+Z)"
0.0872340173885112,0,"优化模型 (X+Z)"
0.145591401036771,0,"优化模型 (X+Z)"
0.0112591355650478,0,"优化模型 (X+Z)"
0.462616162644356,0,"优化模型 (X+Z)"
0.0311016082280585,0,"优化模型 (X+Z)"
0.2948119297088,0,"优化模型 (X+Z)"
0.0149141824226861,0,"优化模型 (X+Z)"
0.131515395244767,0,"优化模型 (X+Z)"
0.357756990308766,0,"优化模型 (X+Z)"
0.00648974040077067,0,"优化模型 (X+Z)"
0.396381425995089,0,"优化模型 (X+Z)"
0.209263590771817,0,"优化模型 (X+Z)"
0.272613688075523,0,"优化模型 (X+Z)"
0.0956994636450462,0,"优化模型 (X+Z)"
0.0619946975898848,0,"优化模型 (X+Z)"
0.1745446455111,1,"优化模型 (X+Z)"
0.0331923022908974,0,"优化模型 (X+Z)"
0.0478482329771692,0,"优化模型 (X+Z)"
0.162707042580521,0,"优化模型 (X+Z)"
0.0488704974565635,0,"优化模型 (X+Z)"
0.207425682573523,1,"优化模型 (X+Z)"
0.123013263478259,0,"优化模型 (X+Z)"
0.00901083319586886,0,"优化模型 (X+Z)"
0.162776326875964,0,"优化模型 (X+Z)"
0.161198156969248,0,"优化模型 (X+Z)"
0.0157298430035435,0,"优化模型 (X+Z)"
0.0101616061615625,0,"优化模型 (X+Z)"
0.0356873470477462,0,"优化模型 (X+Z)"
0.0326918726437924,0,"优化模型 (X+Z)"
0.223323092059702,0,"优化模型 (X+Z)"
0.0655732979769411,0,"优化模型 (X+Z)"
0.0152713282318688,0,"优化模型 (X+Z)"
0.369409314570257,1,"优化模型 (X+Z)"
0.0270123580344765,0,"优化模型 (X+Z)"
0.145798013410086,0,"优化模型 (X+Z)"
0.465869525321477,1,"优化模型 (X+Z)"
0.187055329823071,0,"优化模型 (X+Z)"
0.00873778864321467,0,"优化模型 (X+Z)"
0.0170776025198284,0,"优化模型 (X+Z)"
0.00596801671682535,0,"优化模型 (X+Z)"
0.290574037209726,0,"优化模型 (X+Z)"
0.0559500890320577,0,"优化模型 (X+Z)"
0.0690239042619087,0,"优化模型 (X+Z)"
0.212580896306875,0,"优化模型 (X+Z)"
0.300927145674378,0,"优化模型 (X+Z)"
0.0281879474947517,0,"优化模型 (X+Z)"
0.576551529402064,0,"优化模型 (X+Z)"
0.199619548977358,1,"优化模型 (X+Z)"
0.105875136732752,0,"优化模型 (X+Z)"
0.250147015107026,0,"优化模型 (X+Z)"
0.283577101685277,0,"优化模型 (X+Z)"
0.164866892206632,0,"优化模型 (X+Z)"
0.00948273751220769,0,"优化模型 (X+Z)"
0.0351259885549193,0,"优化模型 (X+Z)"
0.0227010744715884,0,"优化模型 (X+Z)"
0.00840513001612703,0,"优化模型 (X+Z)"
0.018068341064672,0,"优化模型 (X+Z)"
0.00255923353454172,0,"优化模型 (X+Z)"
0.0155091547496127,0,"优化模型 (X+Z)"
0.109214669267326,1,"优化模型 (X+Z)"
0.785559101343546,0,"优化模型 (X+Z)"
0.244865558136972,1,"优化模型 (X+Z)"
0.00468106294641542,0,"优化模型 (X+Z)"
0.0350641500271578,0,"优化模型 (X+Z)"
0.10393184387136,0,"优化模型 (X+Z)"
0.0626597552556259,0,"优化模型 (X+Z)"
0.0429028544204599,0,"优化模型 (X+Z)"
0.0764979559121962,0,"优化模型 (X+Z)"
0.549459177830276,1,"优化模型 (X+Z)"
0.287148309267648,0,"优化模型 (X+Z)"
0.0488238002426291,0,"优化模型 (X+Z)"
0.0234571302545094,0,"优化模型 (X+Z)"
0.256131884113008,0,"优化模型 (X+Z)"
0.0724006627338572,0,"优化模型 (X+Z)"
0.0152224442607932,0,"优化模型 (X+Z)"
0.125421441237338,0,"优化模型 (X+Z)"
0.00536972857605057,0,"优化模型 (X+Z)"
0.0965244732317664,0,"优化模型 (X+Z)"
0.203272337942567,1,"优化模型 (X+Z)"
0.133975166824947,0,"优化模型 (X+Z)"
0.168789723433198,0,"优化模型 (X+Z)"
0.575655518687852,1,"优化模型 (X+Z)"
0.00632748243815308,0,"优化模型 (X+Z)"
0.565094585760113,0,"优化模型 (X+Z)"
0.00963642923833744,0,"优化模型 (X+Z)"
0.34082964017724,0,"优化模型 (X+Z)"
0.0200422393715132,0,"优化模型 (X+Z)"
0.0225833425800731,0,"优化模型 (X+Z)"
0.038677999203402,0,"优化模型 (X+Z)"
0.00604413883052392,0,"优化模型 (X+Z)"
0.00396227566353682,0,"优化模型 (X+Z)"
0.287540287915205,0,"优化模型 (X+Z)"
0.00673744531498823,0,"优化模型 (X+Z)"
0.361647843172912,0,"优化模型 (X+Z)"
0.0109387624404914,0,"优化模型 (X+Z)"
0.508047276902141,0,"优化模型 (X+Z)"
0.338377212417143,0,"优化模型 (X+Z)"
0.581785696728114,1,"优化模型 (X+Z)"
0.0538533305444546,1,"优化模型 (X+Z)"
0.0837113175138801,0,"优化模型 (X+Z)"
0.0162889442094692,0,"优化模型 (X+Z)"
0.0140991382462531,0,"优化模型 (X+Z)"
0.0985031711242426,0,"优化模型 (X+Z)"
0.399080367079602,0,"优化模型 (X+Z)"
0.173752843500572,0,"优化模型 (X+Z)"
0.220271120316159,1,"优化模型 (X+Z)"
0.278694562237785,0,"优化模型 (X+Z)"
0.085989972774591,0,"优化模型 (X+Z)"
0.00991681604602477,0,"优化模型 (X+Z)"
0.0329332072277707,0,"优化模型 (X+Z)"
0.0914147042166813,0,"优化模型 (X+Z)"
0.127521849858601,1,"优化模型 (X+Z)"
0.22285790310224,0,"优化模型 (X+Z)"
0.0690613653746942,0,"优化模型 (X+Z)"
0.0662095069295599,0,"优化模型 (X+Z)"
0.141309955594991,0,"优化模型 (X+Z)"
0.00702937331803483,0,"优化模型 (X+Z)"
0.00716129951454455,0,"优化模型 (X+Z)"
0.222738504225801,0,"优化模型 (X+Z)"
0.154509067534706,0,"优化模型 (X+Z)"
0.052657993814679,0,"优化模型 (X+Z)"
0.23399131764164,1,"优化模型 (X+Z)"
0.0351331496225664,0,"优化模型 (X+Z)"
0.872188295055662,1,"优化模型 (X+Z)"
0.0378185457440395,0,"优化模型 (X+Z)"
0.00469979357557844,0,"优化模型 (X+Z)"
0.207864937807605,0,"优化模型 (X+Z)"
0.075367926099849,0,"优化模型 (X+Z)"
0.352396432071235,0,"优化模型 (X+Z)"
0.289922611901831,0,"优化模型 (X+Z)"
0.143419703651428,0,"优化模型 (X+Z)"
0.0656432151878015,1,"优化模型 (X+Z)"
0.255343361286648,0,"优化模型 (X+Z)"
0.562482017364264,1,"优化模型 (X+Z)"
0.113252857032458,1,"优化模型 (X+Z)"
0.0337619110081885,0,"优化模型 (X+Z)"
0.0252194057657881,0,"优化模型 (X+Z)"
0.201430932178898,0,"优化模型 (X+Z)"
0.0657725010338659,0,"优化模型 (X+Z)"
0.0157504793015833,0,"优化模型 (X+Z)"
0.0775715689243617,0,"优化模型 (X+Z)"
0.0553654316853367,1,"优化模型 (X+Z)"
0.0235140159427853,0,"优化模型 (X+Z)"
0.184047226600506,0,"优化模型 (X+Z)"
0.0183192158760268,0,"优化模型 (X+Z)"
0.071981103773551,0,"优化模型 (X+Z)"
0.184400488837291,0,"优化模型 (X+Z)"
0.286791791492355,0,"优化模型 (X+Z)"
0.104364193962132,0,"优化模型 (X+Z)"
0.00236745544773448,0,"优化模型 (X+Z)"
0.101631567437224,0,"优化模型 (X+Z)"
0.465295437233231,0,"优化模型 (X+Z)"
0.554579389742328,1,"优化模型 (X+Z)"
0.0921689608039988,0,"优化模型 (X+Z)"
0.00582873131030858,0,"优化模型 (X+Z)"
0.0524510187718207,0,"优化模型 (X+Z)"
0.476356187200014,0,"优化模型 (X+Z)"
0.13979249680986,0,"优化模型 (X+Z)"
0.208248200746361,0,"优化模型 (X+Z)"
0.0296391244080215,0,"优化模型 (X+Z)"
0.351773917710993,0,"优化模型 (X+Z)"
0.0671712575535314,0,"优化模型 (X+Z)"
0.0853851439411246,0,"优化模型 (X+Z)"
0.305280668002522,0,"优化模型 (X+Z)"
0.252142489760186,0,"优化模型 (X+Z)"
0.111216192133982,0,"优化模型 (X+Z)"
0.0040868373826891,0,"优化模型 (X+Z)"
0.218964838388962,1,"优化模型 (X+Z)"
0.215034933767567,0,"优化模型 (X+Z)"
0.460446315825712,1,"优化模型 (X+Z)"
0.306206433092034,1,"优化模型 (X+Z)"
0.0141492749013886,0,"优化模型 (X+Z)"
0.0293129543488813,0,"优化模型 (X+Z)"
0.0146744778390559,0,"优化模型 (X+Z)"
0.0521339518198344,0,"优化模型 (X+Z)"
0.275148312400789,1,"优化模型 (X+Z)"
0.193428882900765,0,"优化模型 (X+Z)"
0.29849741121121,1,"优化模型 (X+Z)"
0.0215663304490662,0,"优化模型 (X+Z)"
0.0286371165653987,0,"优化模型 (X+Z)"
0.533296202060892,1,"优化模型 (X+Z)"
0.0645033282214658,0,"优化模型 (X+Z)"
